paper_url,paper_name,paper_year,Abstract,Keywords,PMID,Affiliations
https://www.ncbi.nlm.nih.gov/pubmed/41105410,Electromagnetic Stimulation to Reduce Disability After Ischemic Stroke: The EMAGINE Randomized Clinical Trial.,2025,"Ischemic stroke remains a leading cause of disability worldwide. Preliminary studies have suggested that noninvasive, frequency-tuned, low-intensity electromagnetic network targeting field (ENTF) stimulation may have recovery benefit for patients with stroke. To evaluate the safety and effectiveness of ENTF therapy in reducing global disability among patients in the subacute ischemic stroke phase with moderate to severe disability and upper-extremity impairment. This multicenter, double-blind, sham-controlled, randomized clinical trial was conducted at 15 US-based acute care and inpatient rehabilitation facilities from December 2021 to November 2023. Participants were enrolled 4 to 21 days after a stroke and had a baseline modified Rankin Scale (mRS) score of 3 or 4 (moderate or moderately severe global disability) and Fugl-Meyer Assessment for Upper Extremity score of 10 to 45 (higher scores indicating better arm function). Target sample size was 150 participants. Participants were randomly allocated to receive either active or sham ENTF stimulation. Modified intention-to-treat approach was used in primary efficacy and safety analyses. Participants allocated to the active or sham ENTF stimulation were treated with a proprietary brain-computer interface-based stimulation device paired with an evidence-based, functional, repetitive, home-based physical and occupational exercise regimen for 45 one-hour sessions, 5 times per week within the first 90 days after a stroke. The primary end point was change in global disability, assessed with the mRS (score range: 0 [indicating normal or no symptoms] to 6 [indicating death]), from baseline to day 90. Secondary end points were change from baseline to day 90 in upper-limb impairment, arm motor function, gait speed, hand function, and physical and functional limitations as well as day-90 health-related quality of life, each of which was assessed with a specific metric. The trial was stopped early after enrollment of 100 participants (50 in active group, 50 in sham group) when a promising zone threshold was not attained at planned interim analysis of the first 78 evaluable participants. Participants had a mean age of 59.0 (12.5) years and included 66 males (67.3%). The median (IQR) time from stroke to first ENTF treatment was 14 (12-19) days. Study groups were similar in age, sex, and baseline mRS scores, but imbalances were noted with participants in the active, compared with the sham, group having more right-hemisphere strokes (31 of 49 [63.3%] vs 22 of 49 [44.9%]), more severe upper-extremity impairment (Shoulder Abduction Finger Extension score <5; 31 of 49 [63.3%] vs 24 of 49 [49.0%]), and fewer small-vessel infarcts (14 of 49 [28.6%] vs 21 of 49 [42.9%]). For the primary outcome, the mean (SD) disability reduction on mRS at day 90 was not statistically significantly higher in the active group than in the sham group (-1.96 [0.12] vs -1.72 [0.12]), including mRS score of 0 to 1 attained in 12 participants (26.0%) vs 5 participants (10.0%) (odds ratio, 2.99; 95% CI, 0.96-9.30; P = .05). Point estimates for secondary outcomes favored the active group, although the differences were not statistically significant, in the prespecified analysis. No ENTF device-related serious adverse events were noted. This trial found that ENTF therapy is safe. Although the difference between groups was not statistically significant, ENTF therapy may reduce global disability in patients with severe baseline disability after ischemic stroke. These results warrant confirmation in a higher powered pivotal trial of ENTF therapy. ClinicalTrials.gov Identifier NCT05044507.","Humans, Male, Female, Middle Aged, Double-Blind Method, Aged, Stroke Rehabilitation, Ischemic Stroke, Magnetic Field Therapy, Treatment Outcome, Upper Extremity, Persons with Disabilities",41105410,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105408,Cardiometabolic Outcomes Among Adults With Abdominal Obesity and Normal Body Mass Index.,2025,"Cardiometabolic disorders are the leading causes of death and disability worldwide, with abdominal obesity being a major contributor to these conditions. Data on normal-weight abdominal obesity and its association with cardiometabolic outcomes are limited. To investigate the global prevalence of normal-weight abdominal obesity and its association with cardiometabolic outcomes. This cross-sectional study used data from the World Health Organization Stepwise Approach to Surveillance of Noncommunicable Disease Risk Factors survey datasets between 2000 and 2020. The surveys were from 91 countries across Africa, the Americas, the Eastern Mediterranean region, Europe, Southeast Asia, and the Western Pacific region. Adults aged 15 to 69 years or 18 to 69 years (based on participating countries' national definitions of adult) were included. The data were analyzed between April 2024 and January 2025. Normal-weight abdominal obesity, which is defined as a normal body mass index (BMI) of 18.5 to 24.9 (calculated as weight in kilograms divided by height in meters squared) but high waist circumference (female, ≥80 cm; male, ≥94 cm). The main outcomes were hypertension, diabetes, cholesterol, and triglycerides. Associations with these cardiometabolic outcomes were quantified using multivariable binary logistic regression models. The study included 471 228 participants (mean [SD] age, 40.4 [15.9] years; 57.8% female). Globally, 21.7% (95% CI, 21.5%-21.8%) of participants with a normal BMI had abdominal obesity, ranging from 15.3% (95% CI, 15.0%-15.7%) in the Western Pacific region to 32.6% (95% CI, 31.9%-33.3%) in the Eastern Mediterranean region. Lebanon had the highest prevalence of normal-weight abdominal obesity (58.4%; 95% CI, 54.1%-62.6%), while Mozambique had the lowest (6.9%; 95% CI, 5.9%-8.1%). Factors associated with abdominal obesity included primary and secondary or higher education (odds ratio [OR], 1.53 [95% CI, 1.50-1.57] and 2.38 [95% CI, 2.33-2.43], respectively), unemployment (OR, 1.25 [95% CI, 1.23-1.27]), low fruits and vegetables intake (OR, 1.22 [95% CI, 1.20-1.24]), and physical inactivity (OR, 1.60 [95% CI, 1.57-1.63]). Additionally, having a normal BMI and abdominal obesity was consistently associated with hypertension (OR, 1.29 [95% CI, 1.25-1.33]), diabetes (OR, 1.81 [95% CI, 1.72-1.90]), high total cholesterol (OR, 1.39 [95% CI, 1.35-1.44]), and high triglycerides (OR, 1.56 [95% CI, 1.48-1.64]). In this cross-sectional study, more than 1 in 5 adults worldwide with a normal BMI had abdominal obesity. Relying solely on BMI may be insufficient to identify these high-risk individuals and provide timely interventions. The findings have implications for the United Nations' Sustainable Development Goal targets 2.2 (ending all forms of malnutrition) and 3.4 (reducing premature mortality from noncommunicable diseases).","Humans, Obesity, Abdominal, Male, Female, Adult, Middle Aged, Body Mass Index, Cross-Sectional Studies, Aged, Young Adult, Adolescent, Prevalence, Cardiovascular Diseases, Hypertension, Waist Circumference, Diabetes Mellitus, Global Health",41105408,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105407,Coherence of Stroke Survivors' Lived Experiences and the Stroke-Specific Quality of Life Scale.,2025,"Physical, behavioral, and social outcomes after stroke are determined by the complex interaction of external states (eg, mobility) and internal states (eg, emotional distress). Improving these outcomes, collectively called health-related quality of life (HRQOL), requires their accurate measurement. To identify important HRQOL constructs that are associated with poststroke recovery and assess whether the Stroke-Specific Quality of Life (SSQOL) Scale, which measures 12 physical and psychosocial outcomes, adequately captures HRQOL for survivors of stroke. This qualitative study was conducted between October 1, 2023, and December 31, 2024, at 2 US comprehensive stroke centers. Stroke survivors and caregivers participated in 2 consecutive focus group sessions: the first on physical well-being and the second on emotional well-being. All stroke survivors completed the SSQOL survey. Physical and emotional well-being in recovery after stroke. Identification of themes regarding HRQOL constructs and their coherence with the SSQOL Scale. The framework method was used for qualitative analysis, and joint displays were used to assess coherence between qualitative themes and SSQOL Scale domains. A total of 41 participants (median age, 55 years [range, 27-77 years]; 22 women [54%]) were recruited nationally; the cohort comprised 30 stroke survivors and 11 caregivers. Qualitative analysis demonstrated 5 key HRQOL constructs crucial to physical and emotional well-being in recovery. Reduced physical functioning and reduced social participation were key external states associated with recovery. Loss of independence, feelings of shame, and the fear of uncertainty were key internal states associated with HRQOL. This analysis confirms that the SSQOL Scale adequately captures the external states associated with HRQOL (reduced physical functioning and reduced social participation). However, internal states were only partially captured by SSQOL Scale. This qualitative study of lived experiences among stroke survivors and caregivers suggested that internal states shape recovery but were not fully captured in a validated, widely used HRQOL assessment, highlighting a potential gap that may be unaddressed in routine poststroke care. Future studies are required to understand which combination of validated assessments may provide more comprehensive assessments of HRQOL during poststroke recovery.","Humans, Quality of Life, Female, Male, Stroke, Middle Aged, Aged, Survivors, Qualitative Research, Adult, Surveys and Questionnaires, Stroke Rehabilitation, Focus Groups, Caregivers",41105407,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105405,A Genomic Sequencing Approach to Newborn Mass Screening and Its Opportunities.,2025,"Next-generation sequencing (NGS) has the potential to revolutionize newborn screening (NBS) by enabling the early identification of actionable genetic conditions not detectable by traditional methods. However, its integration into routine screening programs remains limited due to challenges related to feasibility, interpretation, and clinical impact. To investigate the acceptability and feasibility as well as the clinical implications of an NGS-based NBS program using DNA extracted from dried blood spots (DBSs). This prospective, nonpharmacological, interventional, single-center cohort study was proposed to parents whose newborns were delivered between October 1, 2023, and July 31, 2024, in a tertiary-level hospital in Turin, Italy, serving as a referral center for high-risk pregnancies. Newborns were consecutively selected at birth and enrolled after obtaining parental consent during the maternity stay. Whole-exome sequencing (WES) using an in silico panel of 521 genes associated with pediatric-onset, actionable conditions. Only pathogenic or likely pathogenic variants were reported. Primary outcome was the technical feasibility of WES on DBSs. Secondary outcomes were establishment of a genomic sequencing database for rapid reanalysis if subsequent clinical indications arise and preliminary qualitative evaluation of selected example cases to explore the clinical implications of NGS-based NBS results to inform future implementation in routine care. Of 4709 eligible newborns, 4067 (86.4%) were enrolled (2078 males [51.1%]; mean [SD] gestational age, 38.7 [1.9] weeks). Sequencing was successful in 4054 of newborns (99.7%). Of 4054 newborns analyzed, 542 (13.4%) screened positive. After orthogonal confirmation and family segregation studies, 568 actionable molecular diagnoses were retained, affecting 529 newborns (13.0%). During follow-up, 45 newborns underwent WES reanalysis due to clinical suspicion of a genetic disease, of whom 9 (20.0%) received a diagnosis not included in the initial screening panel. Genomic NBS using WES from DBSs was technically feasible and allowed early identification of actionable genetic conditions. Integration of genomic methods into NBS, although ethical, logistical, and clinical challenges remain, is a logical step but requires adequate genetic counseling and long-term follow-up.","Humans, Infant, Newborn, Neonatal Screening, Female, Prospective Studies, Male, Exome Sequencing, High-Throughput Nucleotide Sequencing, Italy, Genetic Testing, Feasibility Studies, Adult, Dried Blood Spot Testing, Genomics",41105405,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105397,"Proximity effects and disease-related differences in DNA methylation among asthma patients near the Sohar Industrial Port, Oman.",2025,"Air pollution is increasingly recognized as a contributor to worsening asthma severity, possibly mediated by DNA methylation. We assessed links between air pollution, DNA methylation, and asthma severity among patients living near the Sohar Industrial Port (SIP) in Oman. In 130 asthmatics, global methylation by ELISA and promoter methylation of LINE-1, IL-6, P53, TLR2, and CDKN2Ap by MS-HRM were measured. Exposure was indexed by proximity (High <12 km; Low ≥12 km), and analyses considered severity with multiplicity control. LINE-1 and global methylation were stable across groups. IL-6 and P53 were higher in asthma than controls at the nominal level; after correction, only P53 elevation in Moderate/Severe asthma persisted within the Low-exposure zone. Proximity effects were limited, with a distance effect for CDKN2Ap in the Moderate/Severe subgroup that remained after correction, while IL-6, TLR2, and P53 showed no consistent High-Low differences. Males and older patients showed higher global methylation, with age effects persisting after adjustment. Several exposures/medications showed nominal, inconsistent associations with higher IL-6, P53, and/or global methylation; dust exposure showed no gene-specific differences. Overall, robust signals were restricted to the CDKN2Ap proximity effect and zone-specific P53 elevation in Moderate/Severe asthma. DNA methylation may be a biomarker of asthma progression; future studies will evaluate matched gene expression.",,41105397,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105390,Estimation of endonuclease activity of lyophilized CRISPR-Cas9 and sgRNA assemblies targeting HPV-16 and HPV-18 up to 18 months.,2025,"The stability of CRISPR-Cas9 endonuclease activity is essential for its effectiveness in molecular diagnostics and gene editing. Target sequences of Human Papillomavirus (HPV) types 16 and 18 were selected by generating a consensus sequence following multiple sequence alignment, to ensure high specificity. The single guide RNAs (sgRNAs) were designed by identifying Protospacer Adjacent Motif (PAM) sequences within the E6 gene of HPV-16 and HPV-18. High-fidelity DNA oligonucleotides were synthesized from Integrated DNA Technologies (IDT) and transcribed <i>in vitro</i> into single guide RNAs (sgRNAs). These sgRNAs were then assembled with Cas9 protein to form CRISPR-Cas9 ribonucleoprotein (RNP) complexes, which were subsequently lyophilized to enhance storage stability. Functional validation of the RNP complexes was performed over a period of up to 18 months using polymerase chain reaction (PCR), agarose gel electrophoresis (AGE), and SYBR Green-based real-time PCR (RT-PCR) to confirm endonuclease activity and cleavage efficiency. This study assessed the activity of lyophilized HPV-16 and HPV-18 CRISPR-Cas9-RNPs stored at 4 °C for up to 18 months. Results demonstrated that the ribonucleoprotein (RNP) complex consisting sgRNA retained significant endonuclease activity, supporting lyophilization as a viable strategy for enhancing the stability and shelf life of CRISPR-Cas9 complexes for long-term applications.",,41105390,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105382,"Pharmacokinetics, Pharmacodynamics, and Safety of Olorigliflozin in Individuals with Type 2 Diabetes Mellitus with or without Renal Impairment: A Single-Center, Single-Dose, Open-Label Trial.",2025,"Olorigliflozin, a selective sodium-glucose cotransporter 2 inhibitor, is in development for the treatment of type 2 diabetes mellitus (T2DM). This trial aimed to assess the pharmacokinetics, pharmacodynamics, and safety of olorigliflozin capsules by comparing results in patients with T2DM with normal renal function and in those with mild and moderate impairment. This study administered olorigliflozin 50 mg to 32 Chinese patients with T2DM from a single medical center, of whom 16 showed no renal impairment, eight showed mild impairment, and eight showed moderate impairment. Those with mild impairment were matched to eight without impairment based on sex, age, and body mass index, whereas those with moderate impairment were matched to the remaining eight without impairment. All 32 participants completed the study. Compared with normal renal function, patients with mild renal impairment had 15.42% higher maximum plasma concentration and 16.22% higher area under the curve from time zero to time t (AUC<sub>0-t</sub>), a clinically non-significant difference, with similar geometric mean AUC extrapolated from time zero to infinity (AUC<sub>0-∞</sub>). Moderate renal impairment showed 56.71% higher AUC<sub>0-t</sub> and 62.27% higher AUC<sub>0-∞</sub> but comparable maximum plasma concentration. Time to maximum plasma concentration was consistent across groups. Both renal impairment groups had decreased renal excretion. At 24 h post-dose, urinary glucose excretion increased: mild renal impairment (14.31-52.31 g) versus matched control (34.32-98.14 g), moderate renal impairment (5.94-38.45 g) versus matched control (9.85-72.83 g), yet absolute levels remained lower in the renal impairment groups. Adverse events (all grade 1-2) had similar rates. Olorigliflozin capsules (50 mg) may be safe and effective for individuals with T2DM who show no or mild renal impairment, but they may be inappropriate for those who show moderate impairment.",,41105382,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105375,Patterns and Characteristics of Gabapentin Use Among Medicare Beneficiaries.,2025,"Gabapentin is increasingly prescribed to older adults, yet prescribing patterns and characteristics of gabapentin initiators remain unclear. We conducted a retrospective cohort study of gabapentin initiators using a random sample of age-eligible fee-for-service Medicare beneficiaries (2012-2021) enrolled in Parts A, B, and D. Gabapentin initiators were identified from pharmacy claims. We required 180 days of continuous enrollment (washout period) prior to initiation (index date) for inclusion. We analyzed demographics, healthcare utilization within 3 months of initiation, chronic conditions, medication history during washout period, and patterns of gabapentin use. Subgroup analyses compared initiators by duration of continuous gabapentin use (≤ 90 days, 91-180 days, and > 180 days). The prevalence of gabapentin prescriptions increased over time, from 6.7% (2013) to 10.2% (2021). Among 247,612 gabapentin initiators (mean age 76.1 years, 61.5% female, 89.2% white), chronic pain (32.6%) was the most commonly documented condition, while epilepsy and postherpetic neuralgia, the approved indications for gabapentin, were documented in fewer than 0.5% of initiators. Among initiators, 38.9% had prior opioid use, and 13.2% were co-prescribed gabapentin and opioids at initiation. About 30% had a history of antidepressant use, predominantly selective serotonin reuptake inhibitors (17.2%). Subgroup analyses showed similar demographics and prescription patterns across subgroups. However, gabapentin initiators with > 180 days continuous use had more neuropathic pain and chronic condition diagnoses documented, fewer opioid co-prescriptions at index, and lower hospitalization rates. Gabapentin was frequently prescribed, apparently off-label, in older adults with a high burden of chronic pain and comorbidities; initiators often had co-prescriptions of gabapentin with opioids. Future research is needed to investigate factors associated with extended gabapentin use (> 180 days) and its appropriateness in this population.",,41105375,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105358,Optimizing cyclopean stimuli for the evaluation of stereo vision by steady-state visual evoked potentials.,2025,"This study aimed to optimize dynamic random dot correlogram (DRDC) and stereogram (DRDS) stimuli to evoke steady-state visual evoked potentials (ssVEP) on multiple EEG channels for the objective assessment of stereopsis. EEG recordings were conducted on 22 healthy adults (mean age: 30.2 ± 5.8 years) while viewing cyclopean and control stimuli. DRDC and DRDS were presented at three temporal frequencies (0.9375, 1.875, and 3.75 cycles per second, cps) using anaglyphic channel separation. The ssVEP responses were analyzed using T<sup>2</sup><sub>circ</sub> statistical test to determine the most effective stimulus for eliciting significant cortical activity. DRDC at 1.875 cps evoked significant ssVEP responses in 93% of participants on at least one occipital electrode (O1, Oz, O2) and in 100% when including parietal-occipital electrodes. DRDS at similar frequencies also produced robust responses but required additional parietal electrode monitoring. Monocular control measurements confirmed that responses were stereo-specific. DRDC at 1.875 cps was the most effective stimulus for objective electrophysiological assessment of stereopsis, demonstrating high reliability with minimal electrode setups. These findings support the integration of optimized ssVEP protocols into clinical assessments, particularly for non-verbal or pediatric populations.",,41105358,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105355,Sleep and neurocognitive function in the geriatric population: a cross-sectional comparison between nursing-home and community-dwelling older adults.,2025,"This study aimed to evaluate the effects of institutional care on sleep quality, cognitive functions, and quality of life in individuals aged 65 and over living in Türkiye. This cross-sectional study included a total of 62 elderly individuals, either residing in a nursing home or living in their own homes. Participants were assessed using the Pittsburgh Sleep Quality Index (PSQI), Mini-Mental State Examination (MMSE), and WHO-5 Well-Being Index. After adjusting for age and education, ANCOVA confirmed that nursing home residents had significantly lower MMSE scores than community-dwelling individuals (F(1,58)=7.98, p=0.006, partial η²=0.121). The mean PSQI score of the participants was 8.06± 3.3, and 64.5% had a score ≥5, indicating poor sleep quality overall. The MMSE scores were significantly lower in nursing home residents compared to community-dwelling individuals (22.2 ± 4.4 vs. 25.2 ± 3.4; p = 0.005). These differences in MMSE remained significant after adjustment for age and education (ANCOVA, p=0.006). Sleep latency was shorter (p = 0.022) and daytime dysfunction was higher (p = 0.028) among nursing home residents, while sleep efficiency was significantly better in those living at home (p = 0.030). A weak but statistically significant negative weak correlation was found between PSQI and WHO-5 scores (r = -0.299, 95% CI: -0.51 to -0.05, p = 0.018). However, no significant correlation was observed between PSQI and MMSE scores. Nursing-home residents exhibited lower cognitive performance and poorer sleep efficiency compared to community dwellers, reflecting group differences.","Humans, Aged, Cross-Sectional Studies, Male, Female, Nursing Homes, Independent Living, Aged, 80 and over, Quality of Life, Homes for the Aged, Sleep Quality, Sleep Wake Disorders, Turkey, Mental Status and Dementia Tests",41105355,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105352,Evidence-based fitness-to-fly assessment for military aviators with untreated unruptured intracranial aneurysms: A 5-year retrospective at a single center.,2025,"The increasing detection of untreated unruptured intracranial aneurysms (UIAs) in military aviators poses a challenge for aeromedical clearance. This study aimed to introduce the fitness-to-fly criteria for military aviators with UIAs in our center and try to develop evidence-based aeromedical guidelines. We retrospectively reviewed active-duty military aviators diagnosed as UIAs by digital subtraction angiography (DSA) in a single center between 2019 and 2024. A multidisciplinary team performed comprehensive rupture risk stratification to determine patients for intervention. Afterwards, a dedicated aeromedical review board evaluated in-flight incapacitation risk and flight eligibility in the non-intervention group. Clinical features, aneurysm characteristics (size, location, morphology) and the final aeromedical disposition of these untreated cases were reported and analyzed. Twenty-three active-duty military aviators were diagnosed with UIAs by DSA at our institution over a 5-year period. Seven patients underwent intervention, whereas 16 were placed under conservative surveillance. All conservatively managed cases involved male aviators (mean age: 36 years) with small (< 5 mm), saccular UIAs, primarily in the paraclinoid internal carotid artery (ICA) segments (68.8%). None had hypertension or smoking history. The estimated annual rupture risk was < 0.5% for small paraclinoid aneurysms and nearly 0% for cavernous ICA aneurysms. Therefore, flight clearance was granted with operational restrictions for 11 pilots with small paraclinoid aneurysms (dual-seat or captaincy duties), while 5 with cavernous ICA aneurysms received unrestricted certification. Annual case-by-case inspections, along with MRA surveillance and psychological support, are required. This study represents one of the largest real-world practice of aeromedical certification for untreated UIAs. The annual rupture risk is extremely low (< 0.5%) for small saccular aneurysms located at the medial wall of the paraclinoid segment and nearly negligible for those in the cavernous segment of the ICA. Granting flight qualification to military personnel with such aneurysms is medically appropriate, provided enhanced surveillance protocols are implemented. Our protocol maximizes retention of experienced aircrew while ensuring operational safety.","Humans, Intracranial Aneurysm, Retrospective Studies, Male, Adult, Military Personnel, Pilots, Angiography, Digital Subtraction, Middle Aged, Aerospace Medicine, Young Adult",41105352,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105339,Myocardial Work and Cardiovascular Events in Patients With Chronic Kidney Disease.,2025,"Patients with chronic kidney disease (CKD) are at increased risk of cardiovascular (CV) events. Myocardial work indices represent novel echocardiographic measures that may reveal subtle but important abnormalities of left ventricular (LV) function. Patients with CKD were included prospectively and underwent echocardiography, including pressure-strain loop analyses to acquire myocardial work indices. These included the global work index (GWI), constructive work (GCW), wasted work (GWW), and work efficiency (GWE). Their association to major adverse cardiovascular events (MACE) - defined as heart failure (HF) and ischemic heart disease - were investigated by Cox regression. Competing risk regression was performed to account for all-cause death as a competing event. We included 697 patients with CKD (mean age: 57 years, 60% men, median estimated glomerular filtration rate of 43 mL/min/1.73 m<sup>2</sup>), of whom 42 (6%) experienced MACE during a median follow-up of 3.9 (IQR: 3.4-4.5) years. In univariable analyses, all myocardial work indices were significantly associated with MACE. After multivariable adjustments, only GCW, GWW, and GWE remained significantly associated with MACE (GCW: HR 1.08 (1.00-1.17), per 100 mmHg% decrease; GWW: HR 1.05 (1.01-1.08), per 10 mmHg% increase; GWE: 1.15 (1.08-1.22), per 1% decrease), but only GWW and GWE were associated with MACE in multivariable competing risk regression. Notably, myocardial work indices were only associated with HF and not ischemic heart disease. In patients with non-dialysis dependent CKD, wasted work and work efficiency were independently associated with MACE. These findings were driven by their association with HF.","Humans, Male, Female, Middle Aged, Renal Insufficiency, Chronic, Echocardiography, Prospective Studies, Cardiovascular Diseases, Aged, Heart Ventricles",41105339,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105332,Analysis of clinical characteristics and prognostic factors in AIDS complicated by cryptococcal meningitis.,2025,"To analyze clinical features and identify prognostic factors in HIV/AIDS patients with cryptococcal meningitis (CM), and to develop a predictive model for short-term mortality. A multicenter retrospective study was conducted on 197 HIV/AIDS patients diagnosed with CM from 2013 to 2023. Clinical data were collected, and multivariate logistic regression was used to construct a prognostic model. The median age was 48 years (IQR: 33-57.5), with 75.6% males. Common symptoms included headache (68.5%), fever (52.8%), and nausea/vomiting (49.2%). Independent risk factors for mortality were consciousness disturbance (OR = 7.785, P = 0.013) and elevated intracranial pressure (OR = 1.011, P = 0.023), while CD8<sup>+</sup>T lymphocytes (OR = 0.997, P = 0.022) and platelet count (OR = 0.990, P = 0.014) were protective. The prognostic model (AUC = 0.860, 95% CI: 0.776-0.943) demonstrated sensitivity of 71.4% and specificity of 89.3%. Consciousness disturbance, intracranial pressure, CD8<sup>+</sup> T cells, and platelets independently predict mortality in HIV/AIDS-associated CM. Early intervention targeting these factors may improve outcomes.",,41105332,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105331,Pyogenic liver abscess in the North Denmark Region - a population-based cohort study (2010-2022).,2025,"To examine the incidence, clinical characteristics, and outcomes of pyogenic liver abscess (PLA) in a population-based cohort. We conducted a population-based cohort study of patients diagnosed with PLA in the North Denmark Region from 2010 to 2022. Cases were identified using ICD-10 discharge code (K75.0) and/or microbiology samples, followed by medical record review. We estimated incidence rates, 30-day mortality, and used Cox regression to estimate hazard ratios (HRs) for all-cause mortality within 365 days, stratified by clinical and microbiological factors. We identified 249 patients (56% male) with a median age of 68 years (IQR, 59-77). The mean annual incidence was 3.1 per 100,000 person-years, increasing from 2.9 in 2010 to 4.8 in 2022. The most common symptoms were fever (57%) and abdominal pain (48%). Biliary tract disease was the most frequent source, accounting for 35%, while 31% were cryptogenic. A microbiological diagnosis was established in 171 patients (69%), most often isolating Escherichia coli and Streptococcus anginosus group. Drainage was performed in 73% of cases, and piperacillin/tazobactam was the most used intravenous antibiotic. The 30-day mortality was 5%, rising to 22% at one year. In multivariable analysis, malignancy (HR 3.19, 95% CI: 1.30-7.82) and polymicrobial abscess cultures (HR 4.15, 95% CI: 1.23-14.07) were associated with increased 365-day all-cause mortality. In contrast, drainage, infected cysts, multifocal abscesses, and blood culture positivity were not. PLA incidence increased over the study period. While short-term mortality was low, one-year mortality was high among patients with malignancy or polymicrobial infection.",,41105331,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105325,One-Year Outcomes of Faricimab in Treatment-Naïve Neovascular Age-Related Macular Degeneration: A Swiss Retina Research Network Report.,2025,"This study evaluates the efficacy and safety of faricimab in a real-world cohort of treatment-naïve patients with neovascular age-related macular degeneration (nAMD). Data were retrospectively collected from 130 eyes of 118 patients across 11 centers of the Swiss Retina Research Network, all treated with faricimab using a treat-and-extend regimen and followed for 12 months between May 2022 and October 2024. Demographic data, visual and anatomical outcomes, treatment intervals, and adverse events were extracted from the electronic medical records over a 12-month follow-up period. Main outcomes included change in best corrected visual acuity (BCVA), central retinal thickness (CRT), presence of intra- and subretinal fluid, retinal pigment epithelial detachment (PED), injection intervals, and safety. Data are presented as mean ± standard deviation. Twelve months after the initiation of faricimab therapy, mean BCVA improved from 64.6 ± 14.1 to 69.2 ± 20.3 ETDRS (Early Treatment of Diabetic Retinopathy Study) letters (p < 0.001), while mean CRT decreased from 386.3 ± 172.3 to 246.6 ± 90.4 μm (p < 0.001). An early anatomical response to faricimab was observed in 34.6% of eyes achieving complete retinal fluid resolution after the first injection and in 55.6% after 12 months. The mean treatment interval was extended to 10.5 ± 4.3 weeks, with 26.2% of eyes achieving intervals of 8-11 weeks and 39.2% achieving intervals of ≥ 12 weeks after 12 months. Intraocular inflammation occurred in 0.77% of eyes (n = 1, anterior uveitis); serious adverse events were not reported. Faricimab demonstrates favorable anatomical and functional outcomes with extended treatment intervals in a majority of patients with treatment-naïve nAMD, offering the potential of reduced treatment burden and the absence of retinal fluid in more than half of the subjects during the first year, while maintaining safety in a real-world setting.",,41105325,[]
https://www.ncbi.nlm.nih.gov/pubmed/41105317,Health-related quality of life of adult post COVID-19 condition patients three years after infection and patient characteristics associated with change over time: a longitudinal analysis from the CORFU study.,2025,"Post COVID-19 Condition (PCC) negatively impacts Health Related Quality of Life (HRQoL) and can persist for years after initial infection. This study examined long term HRQoL of COVID-19 survivors with PCC to explore whether and how HRQoL changes over time, and to determine which patient characteristics are associated with changes. COVID-19 survivors from the Dutch CORona Follow-Up (CORFU) study were prospectively followed for up to 3 years post-infection using self-report questionnaires. PCC was defined on presence of symptoms reported at the 2-year time point. Within-person change in EQ-5D-5L utility and EQ VAS scores were analyzed from the 2-year to the 3-year time point. Changes were described using summary statistics, and associations with patient characteristics were analyzed using multivariable linear regressions. Among 158 participants that met PCC definition 2-years after infection, mean utility and EQ VAS change score was 0.01 (95%CI - 0.02,0.04), and 0.9 (95%CI - 1.6,3.4), respectively. Based on EQ utility change scores, 30% experienced a decrease, 32% an increase, and 37% no change. Similar distributions were observed for EQ VAS. Female sex was associated with decreasing utility scores. Increasing utility scores were associated with female sex of older age when compared to younger ones, and with people that initially reported social participation problems.. Individual changes in HRQoL within a year vary widely in the PCC population. Our findings suggest that certain subgroups of individuals with PCC are more vulnerable to prolonged declines in HRQoL.",,41105317,[]
