paper_url,paper_name,paper_year,Abstract,Keywords,PMID,Affiliations
https://www.ncbi.nlm.nih.gov/pubmed/41107780,"Comparison of balance, functional capacity, and quality of life between older adults with lower and higher levels of physical activity.",2025,"The primary objective was to compare health outcomes (balance, functional capacity, lower extremity strength, fear of falling, sleep quality, and quality of life) between older adults with higher and lower levels of physical activity. A secondary objective was to explore whether these health-related factors mediated the association between physical activity level and quality of life. A comparative cross-sectional study involved 88 older adults with higher levels of physical activity (higher-PA group) and 88 with lower levels of physical activity (lower-PA group), who underwent mobility tests including the Timed Up and Go Test (TUGT), 2-Minute Walk Test (2MWT), and 10-Meter Walk Test (10MWT); balance and strength assessments such as the Modified Clinical Test of Sensory Interaction in Balance (mCTSIB) and Five-Time Sit-to-Stand Test (5xSTST); and completed self-reported questionnaires including the Fall Efficacy Scale-International (FES-I), Pittsburgh Sleep Quality Index (PSQI), and World Health Organization Quality of Life - Brief (WHOQOL-BREF) Primary analyses compared outcomes between groups with lower and higher levels of physical activity. Mediation analysis was performed to explore indirect effects of balance, fear of falling, lower extremity strength, and sleep quality on the relationship between PA level and Quality of Life (QoL). A total of 176 participants with a mean ± SD age of 65.90 ± 3.84 years and a mean BMI of 23.08 ± 1.43 kg/m² were included. Higher-PA group demonstrated significantly better performance on TUGT, 2MWT, and 10MWT than the lower-PA group, with the younger higher-PA group showing greater 2MWT scores. They demonstrated significantly better mCTSIB, FES-I, and PSQI scores than the lower-PA group. Participants with higher levels of physical activity showed significantly lower FES-I and 10MWT scores compared to those with lower levels. Additionally, mCTSIB scores were significantly influenced by age, income, and occupation, with higher physical activity levels associated with higher mCTSIB scores. Higher-PA group reported significantly better physical and psychological health and environmental and social relationships in QoL domains. Furthermore, adequate sleep duration was significantly associated with improved sleep quality. Parallel mediation analyses revealed that in the physical health domain, all mediators showed significant partial mediation, with the strongest indirect effect via 10MWT (β = 1.116, <i>p</i> = .003). In the psychological domain, PSQI emerged as the most prominent mediator (β = 1.061, <i>p</i> = .001). For the social relationship domain, 2MWT demonstrated the strongest mediation effect (β = 0.546, <i>p</i> = .006). In the environmental health domain, only PSQI (β = 0.475, <i>p</i> = .002) and FES-I (β = 0.239, <i>p</i> = .047) showed significant partial mediation. While controlling for sociodemographic characteristics in the models, all domains showed significant total effects, with partial mediation observed through psychosocial and physical performance variables; however, none of the indirect effects reached statistical significance. Older adults engaging in higher levels of physical activity demonstrated markedly better mobility, balance, and overall QoL compared to their less active counterpart. Physical activity positively influenced all domains of QoL through multiple functional pathways, with significant partial mediation observed via mobility, balance, sleep quality, and fear of falling, most notably within the physical and psychological domains. However, after adjusting for key sociodemographic covariates, the indirect effects were no longer statistically significant. These results highlight the critical role of functional capacities in translating physical activity into improved well-being among older adults.",,41107780,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107779,Trends in epidemiological characteristics of pulmonary tuberculosis among children and youth in Chinese mainland from 2019 to 2024: analysis of national surveillance data.,2025,"This study aims to analyze trends in epidemiological characteristics of pulmonary tuberculosis (PTB) among children and youth in mainland China from 2019 to 2024 to support informed policy decisions for TB care and prevention. Data on notified PTB cases were extracted from the National TB Surveillance System along with population information for each province from 2019 to 2024. Age-standardized incidence rate (ASIR) was estimated and stratified by year, age, gender and province. Descriptive analysis examined patient characteristics. The Kruskal-Wallis H and Chi-square tests compared data across years. Temporal trends were analyzed using Joinpoint regression models. The average annual percent change (AAPC) assessed the overall trend, and the annual percent change (APC) evaluated local trend or overall trend when there was no joinpoint (APC = AAPC). Spatial-temporal patterns were explored through spatial autocorrelation analysis and spatial-temporal scan statistics. From 2019 to 2024, mainland China reported 419,000 new PTB cases, with 90.6% in youth and 9.4% in children. The majority were students (48.3%) and farmers (23.8%). The proportion of ethnic minorities, students, individuals identified through active case finding, drug-resistant TB cases, and those with positive bacteriological tests increased over time. Males outnumbered females, but between ages 9 and 15, females surpassed males. The male-to-female ratio remained stable in children, while in youth, males were consistently more affected. The average ASIR over six years was 17.2 per 100,000. Joinpoint regression showed a significant decrease in ASIR from 24.7 per 100,000 in 2019 to 10.5 per 100,000 in 2024 (AAPC = - 15.98, P < 0.0001), with no significant joinpoints. Seasonal peak occurred in late spring and autumn, with a trough in February each year. High PTB clusters persisted in the southwest and northwest, particularly in the southwest, where cases increased. Most provinces showed a decline in ASIR, with the most significant decrease in Xinjiang, while Tibet and Qinghai experienced slower reductions. China has made progress in reducing PTB cases among children and youth. However, disparities remain, particularly in high-risk regions. Targeted interventions addressing social and structural factors, along with enhanced regional monitoring and public health measures, are essential to further reduce incidence.","Humans, Child, China, Adolescent, Male, Female, Tuberculosis, Pulmonary, Child, Preschool, Incidence, Population Surveillance, Infant, Young Adult, East Asian People",41107779,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107777,Surgical lung volume reduction eligibility in an emphysema patient pool referred for endoscopic treatment.,2025,"Lung volume reduction surgery (LVRS) and bronchoscopic lung volume reduction (BLVR) are effective treatments for certain patients with severe emphysema. However, treatment access varies across centres, as not all provide both treatment options. We aimed to assess the proportion of severe COPD patients referred for BLVR that could also be eligible for LVRS. A retrospective observational study was performed of the Groningen severe COPD cohort. Strict LVRS criteria included: age ≤ 75 years, BMI between 18 and 32 kg/m<sup>2</sup>, modified Medical Research Council scale ≥ 2, amount of acute exacerbations ≤ 2, forced expiratory volume in 1 s between 20% and 45% of predicted, residual volume ≥ 150% of predicted, total lung capacity ≥ 100% of predicted, PaCO2 ≤ 8 kPa, PaO2 ≥ 6 kPa, %voxel density score in any lobe ≥ 20% and a heterogeneity index of ≥ 10% (-950HU). Chest CT of the remaining population was visually assessed to determine target zones for surgery and any parenchymal changes contraindicating surgery. In this cohort of 1030 pre-selected patients, 193 (19%) patients met the strict LVRS criteria. Visual chest CT assessment of those patients, excluded 73 patients, resulting in 120 (62%) patients eligible for LVRS. Main factors for exclusion were the absence of approachable surgical targets (18%) and presence of bronchiectasis (10%). Among these eligible patients, 55 (46%) were treated with BLVR. Our analysis indicates that providing LVRS in addition to endoscopic treatment can double therapeutic options for severe emphysema patients, highlighting the importance of offering both treatments to benefit more patients. Patients who visited the UMCG between August 2014 and July 2019 have been included in the Groningen Severe COPD cohort (retrospectively registered at clinicaltrials.gov: NCT04023409 (15/07/2019), an observational cross-sectional cohort with the main aim to identify clinical phenotypes and endotypes in patients with severe COPD.",,41107777,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107776,"Physicians' knowledge of, and willingness to encourage caregivers to partake in the RTS S/AS01 and R21 matrix M malaria vaccines roll out - a national survey in Nigeria.",2025,"The malaria parasite, caused by Plasmodium falciparum, continues to pose serious public health threats in tropical and sub-tropical regions of the world, despite the availability of malaria vaccine. Since October 2021 when WHO recommended the first malaria vaccine, RTS, S/AS01, Nigeria, like many other sub-Saharan African countries is yet to commence immunization of children with the malaria vaccines. We carried out a national evaluation of physicians' knowledge of and willingness to encourage caregivers to partake in the RTS S/AS01 and R21 Matrix M malaria vaccinations in Nigeria. The study was a cross-sectional online survey among physicians across the six geopolitical zones of Nigeria. The questionnaire we employed generated information on participants' demographics, their knowledge of the two approved malaria vaccines, how they source information related to the malaria vaccine, and the factors and barriers physicians consider in recommending any malaria vaccine. Bivariate analysis was conducted to determine the factors associated with knowledge of malaria vaccines and recommendations for vaccination. More than half (68.9%) of the respondents knew about the malaria vaccine, while a substantial proportion, 152 (29.9%) of the participants responded that they did not know the malaria vaccine. The majority of the physicians (64%) were able to correctly state five years as the appropriate age that either vaccine is administered while the others (13.8%) either provided a higher age (5-10 years) or did not respond to this question (22.2%). The majority of the physicians were very willing to recommend the malaria vaccines to caregivers and a good proportion stated that caregivers are very likely to accept vaccination of their children. This study shows that many physicians in Nigeria still lack knowledge about malaria vaccination. There is an urgent need for educational interventions to demystify physicians' concerns about the malaria vaccine such as its efficacy, safety, number of doses, affordability, and availability, to achieve a successful malaria vaccination implementation strategy.","Humans, Nigeria, Malaria Vaccines, Cross-Sectional Studies, Physicians, Male, Caregivers, Female, Adult, Surveys and Questionnaires, Health Knowledge, Attitudes, Practice, Middle Aged, Malaria, Falciparum, Vaccination, Vaccines, Synthetic",41107776,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107774,Prevalence of developmental oral anomalies among school children in Port Harcourt: a cross-sectional study.,2025,"The development of the mouth, face, teeth and related structures is a highly complex process; genetic and/or environmental disturbances during this period can lead to various developmental anomalies, which may present as variation in number, colour, shape or size of the affected structures. The aim of this study was to determine the prevalence of developmental anomalies among school children in Port Harcourt, Rivers State. This was a cross-sectional study carried out within Port Harcourt metropolis, Obio-Akpor local government area of Rivers state. A total of 5 schools (3 primary schools and 2 secondary schools) were selected by multistage sampling method. An interviewer administered questionnaire was used to elicit information, following which oral screening/examination was performed for all the study participants. Data collected were entered into a spreadsheet and analyzed using the SPSS package, version 27 (IBM SPSS, Chicago, USA). A total of 1802 children; 790 (43.9%) males and 1012 (56.1%) females participated in this study and had a mean age of 10.01 ± 3.67 years. Developmental anomalies of the teeth, tongue and jaws were identified in 181 individuals (10.0% of the study population). A total of 199 anomalies were recorded (11.04%), as some individuals presented with more than one anomaly. Hypoplasia was the most frequent anomaly, with a prevalence of 39% among children aged 6-12years and 26% among children aged ≥ 13years; and this difference was significant (p = 0.002). Microdontia (p = 0.002) and exostoses(p = 0.004) similarly showed statistically significant differences across the age groups. Fluorosis (37%) and macrodontia (26%) were also more among children aged 6-12 years. The distribution of these anomalies across gender and different socioeconomic status showed no statistical significance. The most common anomaly was hypoplasia followed by fluorosis while macrognathia and enamel pearl ranked the lowest. However, overall prevalence of developmental anomalies in this study is low compared to other studies.","Humans, Cross-Sectional Studies, Female, Male, Child, Prevalence, Tooth Abnormalities, Portugal, Adolescent, Dental Enamel Hypoplasia, Mouth Abnormalities, Anodontia",41107774,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107766,"Bidirectional associations among handgrip strength, gait speed, and cognitive function in older adults: a longitudinal study in rural China.",2025,"Accumulating research evidence suggests that handgrip strength (HGS) and gait speed are independently associated with cognitive function in older adults, whereas the magnitude and temporal order of the associations among HGS, gait speed, and cognitive function remain unclear. This study adopted a cohort study design. The participants were from the Guizhou Rural Older Adults’ Health Study (HSRO). Older adults aged 60 years or older were included. Gait speed was measured by asking participants to walk along a 4.6 m walkway, while HGS was measured using an electronic hand dynamometer. Cognitive function was assessed using the Mini-Mental State Examination (MMSE). To explore the associations among HGS, gait speed, and cognitive function, as well as how these variables changed over time in older adults, cross-lagged panel models and linear mixed-effects models were utilized. The results obtained from both of these models were reported with standardized coefficients. A total of 819 participants were included in the analysis (median age 70 years; 60.0% females). The results of the cross-lagged path model showed a significant association between HGS in 2019 and cognitive function in 2022 (<i>β</i> = 0.057, <i>P</i> < 0.05). Meanwhile, an association was observed from 2019 MMSE to 2022 HGS (<i>β</i> = 0.105, <i>P</i> < 0.001). Cognitive function and HGS measured in 2019 were significantly associated with gait speed in 2022, with respective <i>β</i> values of 0.078 and 0.071 (<i>P</i> < 0.05 for both). However, gait speed in 2019 was not significantly associated with either cognitive function or HGS in 2022 (both <i>P</i> > 0.05). The results of the linear mixed effects model showed higher HGS was associated with higher cognitive function (<i>β</i> = 0.090, <i>P</i> < 0.001). Neither gait speed nor the interaction term between HGS and gait speed had a statistically significant association with cognitive function (<i>P</i> > 0.05). In rural older adults, a bidirectional association exists between HGS and cognitive function. The combined effect of gait speed and HGS did not improve the prediction of cognitive function. Future interventions integrating HGS training with cognitive exercises should be developed to further assess the potential synergistic benefits in cognitive and physical function among older adults. The online version contains supplementary material available at 10.1186/s12877-025-06466-8.",,41107766,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107762,Risk factors of COVID-19 breakthrough infection: a case-control test-negative design study.,2025,"We aimed to identify risk factors for breakthrough SARS-CoV-2 infection after at least one dose of any COVID-19 vaccine. This is a case-control test-negative design study in hospitalized patients with a severe acute respiratory infection, at least one dose of any COVID-19 vaccine and a PCR-test for SARS-CoV-2/COVID-19 performed between 1 November 2021 and 28 June 2022. Cases and controls were matched by age and date of test. A logistic regression model with adjusted odds ratios was performed to determine factors related to breakthrough infection. We analyzed 1,340 breakthrough SARS-CoV-2 infections matched with 4,016 controls. After adjustment, the odds of a breakthrough infection were 64% higher in patients whose last vaccine dose was administered more than 6 months before hospitalization compared to those vaccinated within the previous 6 months (aOR 1.64; CI 95% 1.42-1.88). Moreover, immunosuppression was statistically associated with breakthrough infection (aOR 2.04; CI 95%, 1.58-2.62). The probability of breakthrough SARS-CoV-2 infection was significantly higher in hospitalized patients who had received their last vaccine dose more than six months before hospitalization; while immunosuppression was the most important risk factor for breakthrough infection.","Humans, COVID-19, Case-Control Studies, Male, Female, Risk Factors, Middle Aged, Aged, SARS-CoV-2, COVID-19 Vaccines, Adult, Hospitalization, Vaccination, Logistic Models, Aged, 80 and over, Breakthrough Infections",41107762,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107750,Indications of missed malnutrition cases and growth monitoring challenges in a middle-income country.,2025,"Malnutrition in children is closely associated with low socioeconomic status (SES). Effective growth monitoring is essential for identifying cases of wasting, stunting, or overweight. This study aimed to identify previously undiagnosed cases of malnutrition and to examine challenges related to growth monitoring in a low-SES region of Türkiye. This descriptive cross-sectional study included children aged 0–18 years who presented to a pediatric outpatient clinic in a low-SES region of Türkiye and were identified with malnutrition (stunting, wasting, or overweight) based on WHO criteria. Standardized measurements were used to assess height-for-age, weight-for-height, and BMI-for-age. A structured questionnaire was used to gather information on prior diagnoses, timing and setting of the last growth assessment, diagnostic work-up, and treatment. Data were analyzed with descriptive statistics. Malnutrition was detected in 105 (6.2%) of the 1,687 children evaluated during the study period. Two-thirds of the 105 malnourished children were undernourished (wasting and stunting), and one-third were overweight. Three-quarters of the malnourished children were aged ≥ 5 years. The majority (78%) reported that it was the first time they had been diagnosed with malnutrition, although 91% of them had seen a physician within the past year. Less than half could recall any previous measurements in the child’s lifetime. In conclusion, inadequate anthropometric measurements and missed malnutrition diagnoses indicate problems in growth monitoring in this low SES region. Missed malnutrition diagnoses, particularly above 5 years of age, require further action. The online version contains supplementary material available at 10.1186/s12887-025-06184-5.",,41107750,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107748,"Axial length-based comparison of clinical characteristics and visual outcomes in macular pseudohole, epiretinal membrane foveoschisis, and lamellar macular hole.",2025,"To evaluate clinical and optical coherence tomography (OCT) findings and visual outcomes in patients with macular pseudohole (MPH), epiretinal membrane foveoschisis (ERM-FS), and lamellar macular hole (LMH) based on axial length (AL). We retrospectively reviewed consecutive patients diagnosed with MPH, ERM-FS, and LMH who underwent vitrectomy and were followed for at least 6 months postoperatively. In each disease group, eyes were categorized into three groups based on AL; normal (< 24 mm), myopic (≥ 24 to < 26 mm), and highly myopic (≥ 26 mm). Analyzed factors included age, AL, preoperative and postoperative best-corrected visual acuity (BCVA), and OCT parameters such as the presence of inner and outer retinal cysts, epiretinal proliferation, and ellipsoid zone disruption. A total of 171 eyes from 170 patients (79 males and 91 females) were included: 74 eyes with MPH, 59 eyes with ERM-FS, and 38 eyes with LMH. Postoperative BCVA significantly improved in all AL groups across all disease types. In the MPH group, postoperative BCVA was significantly better in the highly myopic group than in the myopic group (p = 0.04). There were no significant differences in the frequency of the OCT findings among the AL groups in any of the diseases. However, the presence of outer cysts at 6 months postoperatively tended to be more frequent in the highly myopic group in LMH (p = 0.065). Vitrectomy improved visual acuity in all AL groups across MPH, ERM-FS, and LMH. AL did not significantly affect the frequency of abnormal findings for the preoperative and postoperative OCT.","Humans, Male, Female, Retrospective Studies, Epiretinal Membrane, Visual Acuity, Tomography, Optical Coherence, Retinal Perforations, Retinoschisis, Vitrectomy, Aged, Middle Aged, Axial Length, Eye, Aged, 80 and over, Follow-Up Studies",41107748,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107746,"Prevalence of prenatal alcohol use among Aboriginal and non-Aboriginal women in the Northern Territory, Australia: estimate from perinatal, emergency, and admission datasets.",2025,"Prenatal Alcohol Use (PAU) has detrimental effects on mothers and their children. Robust estimates of the prevalence of PAU and associated risk factors are critical for informing interventions to reduce adverse health impacts. This study aimed to estimate the prevalence and risk factors of PAU among Aboriginal and non-Aboriginal mothers in the Northern Territory of Australia. We used linked individual-level records from the NT perinatal register, hospital admissions, and emergency department presentations to estimate the prevalence of PAU for all 19,588 births to NT-resident women from 2013 to 2017. Permutation analysis was used to create four PAU categories: no PAU, early PAU (alcohol use in early pregnancy only), continued PAU (alcohol use in early and late pregnancy), and extreme PAU (hospital admissions/ presentations for alcohol-related diagnosis during pregnancy). Multinomial logit models explored the associations between sociodemographic and clinical factors and degrees of PAU. A relative risk ratio (RRR) with a 95% confidence interval (CI) was used to measure associations. There were 19,588 births to 16,199 women during the study period (6,310 births to 5,207 Aboriginal women). The mean gestational age at birth for Aboriginal women was 37.8 (95% CI: 37.7, 37.9) weeks and 38.7 (38.6, 38.8) weeks for non-Aboriginal women. The overall PAU prevalence for births to Aboriginal women was 13.1% (95% CI: 12.2, 14.0), including 5.9% (95% CI: 5.2, 6.5) early PAU, 4.3% (95% CI: 3.8, 4.8) continued PAU, and 2.8% (95% CI: 2.4, 3.3) ""extreme"" PAU. The overall prevalence for non-Aboriginal women was 2.3% (95% CI: 2.1, 2.6), including 1.7% (95% CI: 1.5, 1.9), 0.53% (95% CI: 0.4, 0.7) and 0.1% (95% CI: 0.02, 0.1) for each category, respectively. Age, smoking, and substance misuse-related hospitalisation were associated with an increased risk of PAU among both populations. Being a victim of violence was an additional risk among Aboriginal women. More than five antenatal care (ANC) visits were associated with less PAU. However, 17.9% (n = 3520) of births had missing records related to PAU. The study provides refined prevalence estimates for PAU across groups with increasing risk of harm. Early identification and effective engagement with women at risk of PAU are critical for improving outcomes for mothers and their children. Targeted interventions like enhanced services that support cessation of alcohol and other drugs (AOD), strengthening families, and sustained engagement with culturally safe, trauma-informed maternity care may aid in reducing PAU. The study also highlights the critical need to enhance both the quality and completeness of the routine recording of alcohol use during pregnancy.","Humans, Female, Pregnancy, Northern Territory, Prevalence, Adult, Alcohol Drinking, Risk Factors, Young Adult, Emergency Service, Hospital, Hospitalization, Registries, Pregnancy Complications, Prenatal Care",41107746,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107737,Role of vitamin D supplementation in prevention of new onset atrial fibrillation in post-coronary artery bypass graft patients in vitamin D deficient and insufficient populations: a systematic review and meta-analysis.,2025,"Postoperative atrial fibrillation (POAF) is a common complication following coronary artery bypass grafting (CABG), contributing to increased morbidity, prolonged hospitalization, and elevated healthcare costs. Emerging evidence suggests that vitamin D (Vit. D), via its anti-inflammatory effects and modulation of the renin-angiotensin-aldosterone system (RAAS), may have a cardioprotective role. This systematic review and meta-analysis aimed to evaluate the efficacy of preoperative Vit. D supplementation in reducing the incidence of POAF among CABG patients, with a focus on populations with Vit. D deficiency and insufficiency. Our study was conducted in accordance with the PRISMA 2020 Guidelines. The electronic databases PubMed, Cochrane Library and Google Scholar were searched from 2014 to 2024. Randomized controlled trials and retrospective observational studies involving adult subjects, evaluating Vit. D deficient and/or insufficient patients who have undergone CABG and received Vit. D supplementation in addition to standard care, compared to patients receiving standard care alone or with placebo, and reporting incidence of new-onset POAF were included. Statistical analysis was performed using RevMan v5.4 software, utilizing a random effects model with heterogeneity assessed using the I<sup>2</sup> statistic. A total of four randomized controlled trials were included in our study, evaluating a sample size of 694 (Vitamin D group- 342, Control group- 352; mean age- 61.8 years, 42.6% females). Our meta-analysis revealed that preoperative Vit. D supplementation significantly reduced the incidence of POAF in post-CABG patients with sub-optimal Vit. D levels (RR = 0.55, 95% CI: 0.40-0.76, p = 0.0003, I<sup>2</sup> = 1%). However, no significant effect was noted in the Vit. D insufficient population. Supplementation did not significantly affect length of hospital stay (MD = -0.62, 95% CI: -0.74-0.50, p = 0.28) or duration of intubation (MD = 0.00, 95% CI: -0.26-0.26, p = 0.99). Preoperative Vit. D supplementation appears beneficial in reducing POAF risk in deficient CABG patients, but not in insufficient populations. These findings support targeted supplementation as a potential adjunct in perioperative care, though further large-scale studies are warranted to define optimal dosing strategies and broader applicability.","Humans, Atrial Fibrillation, Coronary Artery Bypass, Vitamin D, Vitamin D Deficiency, Dietary Supplements, Treatment Outcome, Risk Factors, Female, Incidence, Male, Risk Assessment, Middle Aged, Aged, Coronary Artery Disease, Biomarkers",41107737,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107729,"CGRP-targeted therapy fulfilling the treatment gap in medication-underuse setting: a retrospective cohort study at a tertiary headache center in Thailand, a lower-middle-income country.",2025,"Migraine preventive treatment is essential to reducing the burden of disease. However, discontinuation of oral migraine preventive medications (OMPMs) remains common due to suboptimal efficacy and tolerability, especially in lower-middle-income countries, which may contribute to migraine progression-a situation that has led to the introduction of the concept of ""Medication Underuse Headache"". The calcitonin gene-related peptide monoclonal antibody (CGRP mAbs) might close the gap in this situation. This study aimed to investigate the treatment patterns of migraine preventive medications over six months at a tertiary headache center in Thailand and to explore the association between each preventive medication class and discontinuation rates. A single-center retrospective cohort study was conducted between 2021 and 2023. Adult patients who were diagnosed with migraine and received at least one preventive medication at their first visit to the Headache Clinic at King Chulalongkorn Memorial Hospital were included, with a minimum follow-up period of six months. The primary outcome was the discontinuation of any migraine preventive medication from the baseline regimen during follow-up visits. A multivariable Cox regression model, adjusted for sex, age, and diagnosis, was used to explore baseline factors associated with the discontinuation of preventive migraine medications. Among the 100 eligible patients (mean age [SD]: 39.6 [14.4] years; 87.0% female), 41.0% (41/100) discontinued at least one preventive medication, most commonly due to intolerance to side effects (53.7%, 22/41) and lack of treatment effectiveness (34.1%, 14/41). The highest discontinuation rates were observed with serotonin norepinephrine reuptake inhibitors at 53.8% (7/13), calcium channel blockers at 37.5% (6/16), and beta-blockers at 25.6% (11/43). Notably, no patients discontinued CGRP mAbs. Patients using CGRP mAbs at baseline had a significantly higher rate of discontinuing at least one other oral preventive medication compared to those who did not use CGRP mAbs: 31.7% vs. 25.4% at month 3, and 55.4% vs. 33.4% at month 6 (p = 0.04). After adjustment, baseline use of CGRP mAbs was significantly associated with an increased risk of discontinuing at least one medication in the regimen (adjusted odds ratio 2.16; 95% CI: 1.16 to 4.03, p = 0.02). Discontinuation of preventive migraine treatment remains a significant issue in Thailand. CGRP mAbs were associated with higher treatment persistence and may help reduce polypharmacy in migraine management.","Humans, Thailand, Male, Female, Retrospective Studies, Adult, Migraine Disorders, Middle Aged, Tertiary Care Centers, Calcitonin Gene-Related Peptide, Antibodies, Monoclonal",41107729,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107727,Routine data registries as a basis to analyse and improve the quality of antimicrobial prescription in primary care.,2025,"The overuse of antimicrobials is the main driver of the increasing antimicrobial resistance (AMR). Between 80 and 90% of antimicrobial prescriptions originate from primary care. The goals were to establish the quality of prescriptions through combining data from a primary healthcare registry and a national socioeconomic database for novel determinants. Pseudonymized routine healthcare data from 269,547 patients (1,150,252 antimicrobial prescriptions) obtained between 2012 and 2020 from primary care practices (n = 101) in the region The Hague - Leiden were used. These data were linked with individual socioeconomic data from the Statistic Netherlands database to identify determinants of inappropriate antimicrobial prescribing. The quality of prescription was analysed using predefined criteria based on primary care guidelines. Multivariable logistic regression analyses were performed to identify associations with appropriateness. Respiratory tract infections (RTI) were most commonly associated with inappropriate antibiotic prescribing, with 14.5% RTI prescriptions being inappropriate. For macrolide prescriptions, 77.1% did not correspond with 1st and 2nd guideline choices. Patient characteristics (migration backgrounds, female gender, comorbidities and age) and medium and large primary care practice size, a proxy for continuity of care and consultation time per patient, were associated with poorer guideline adherence. Combined analyses of socioeconomic and routinely collected healthcare data does reveal relevant additional information to answer medical questions in a broader context, such as AMR. Most room for improvement was found for RTIs and macrolides, especially in specific risk groups. Assuring continuity of care and/or providing extended consultation time per patient might be essential elements to establish, before disseminating improvement strategies.","Humans, Primary Health Care, Female, Male, Registries, Middle Aged, Netherlands, Aged, Inappropriate Prescribing, Adult, Practice Patterns, Physicians', Respiratory Tract Infections, Guideline Adherence, Anti-Bacterial Agents, Adolescent, Young Adult, Drug Prescriptions, Child, Preschool, Infant",41107727,[]
https://www.ncbi.nlm.nih.gov/pubmed/41107722,"Characterization and transmission dynamics of carbapenemase-encoding genes in carbapenem-resistant Enterobacter cloacae isolated from eight teaching hospitals in Guangdong province, China (2022-2024).",2025,"The Corona Virus Disease 2019 (COVID-19) pandemic has introduced complex challenges in resistance and transmission. During the COVID-19 pandemic, increased antibiotic use, interruptions in healthcare services, and complex infections in patients can all promote the emergence and spread of drug-resistant bacteria. However, detailed investigations into the characteristics of carbapenemase-encoding genes (CEGs) in carbapenem-resistant <i>Enterobacter cloacae</i> (CREC) and the alterations in their transmission dynamics during the pandemic remain scarce. This study analyzed 54 CREC strains collected from eight teaching hospitals in Guangdong Province, China, between December 2022 and June 2024. The variable temperature Sodium Dodecyl Sulfate (SDS) plasmid elimination method and PCR were used to analyze the samples. The positive rate of CEGs was 85.19% (46/54). Among the 54 CREC isolates, 33.33% (18/54) carried the <i>bla</i><sub><i>NDM−1</i></sub> gene on both chromosomes and plasmids. A total of 46.30% (25/54) of the isolates had the <i>bla</i><sub><i>NDM−1</i></sub> gene exclusively on plasmids. Additionally, 3.70% (2/54) of the isolates harbored only the <i>bla</i><sub><i>IMP</i></sub> gene on plasmids. Finally, 1.85% (1/54) of the isolates contained both the <i>bla</i><sub><i>NDM−1</i></sub> gene and <i>bla</i><sub><i>KPC−2</i></sub> gene on plasmids. The broth microdilution method showed that the resistance rate of CEG-positive group to imipenem, cefepime, gentamicin, ceftazidime/avibactam, ciprofloxacin and levofloxacin were significantly higher than those of CEG-Negative group (<i>P</i><0.05). Plasmid conjugation experiments and PCR analysis revealed a 95.65% (44/46) success rate for the transfer of CEGs. Among these, the success rates for the <i>bla</i><sub><i>NDM−1</i></sub>, <i>bla</i><sub><i>IMP</i></sub>, and <i>bla</i><sub><i>KPC−2</i></sub> genes were 95.45% (42/44), 100.00% (2/2) and 0% (0/1) respectively. Six types of mobile genetic elements were identified, with <i>ISEcp1</i> being the most prevalent (87.04%, 47/54). CREC carrying four types of mobile genetic elements simultaneously was the most prevalent (40.74%, 22/54). ERIC-PCR and NTSYS software categorized the 54 CREC strains into 17 genotypes, with type E and type G showing the highest prevalence (both of them 20.37%, 11/54), originating from different departments in five hospitals. Among the type E isolates, 3.70% (2/54) strains shared a Dice coefficient of 100%. The epidemiology of CEG shows that the detection rates of men, elderly people, respiratory medicine, and sputum samples are the highest in gender, age group, clinical department, and specimen category, accounting for 64.81% (35/54), 72.22% (39/54), 20.37% (11/54) and 33.33% (18/54), respectively. CREC plasmids and chromosomes frequently harbor CEGs, with the <i>bla</i><sub><i>NDM−1</i></sub> gene being a predominant example, particularly when located on plasmids. CEG-positive strains demonstrated significant levels of multidrug resistance. Furthermore, CEGs displayed a notable capacity for both horizontal and vertical dissemination. Higher detection frequencies of CEGs were identified in male patients, elderly individuals, within respiratory medicine contexts, and in sputum samples. The online version contains supplementary material available at 10.1186/s12866-025-04300-0.",,41107722,[]
