paper_url,paper_name,paper_year,abstract,keywords,doi_url
https://pmc.ncbi.nlm.nih.gov/articles/PMC12473110/,Higher Local Food Consumption Is Associated with Higher Adherence to the Mediterranean Diet and Better Healthy Aging: Results of the DIAPELH Study,2025,"<bold>Background/Objectives</bold>: Sustainable dietary patterns in geriatrics have gained considerable attention. In this cross-sectional study, we investigated whether higher consumption of locally produced foods is associated with higher adherence to the Mediterranean diet and with better healthy aging status among Greek older adults. <bold>Methods</bold>: Sociodemographic, anthropometrical, lifestyle, dietary, cognitive, and mental characteristics assessed through validated questionnaires and procedures, were assessed. Participants (N = 449) were divided into three local food consumption groups/tertiles: “high” (≥45% of total dietary intake), “moderate” (27–44%) and “low” (≤26%). MedDietScore (0–55) was used to assess the level of adherence to the Mediterranean diet and SAI (0–10) to assess healthy aging. <bold>Results</bold>: Older adults of the “high” group showed an increase of 0.817 units in the SAI index compared to older adults of the “low” group. Additionally, high local food consumption was also associated with higher SAI levels (b = 0.493, <italic toggle=""yes"">p</italic> = 0.007) compared to the “moderate” group. Among older individuals whose diet comprises over 45% local foods, an increase of approximately 2.8 and 1.95 units in the MedDietScore was detected when compared to the “low” and “moderate” groups. <bold>Conclusions</bold>: Higher consumption of local foods, and more specifically consuming local foods in more than 45% of the total dietary intake, is associated with greater adherence to the Mediterranean diet and better healthy aging. The results suggest that food locality may play an important role in shaping better dietary habits, health trajectories, and quality of life of older adults.",local foods; Mediterranean diet; healthy aging; successful aging; older adults; Article,https://doi.org/10.3390/nu17182975
https://pmc.ncbi.nlm.nih.gov/articles/PMC12514575/,"Nucleolar protein DCAF13 promotes non–small cell lung cancer cell proliferation <italic toggle=""yes"">via</italic> facilitating rDNA transcription and ribosome biogenesis",2025,"The nucleolus is an important nonmembranous organelle within the nucleus and is responsible for ribosome biogenesis. This process is frequently upregulated in tumors to support elevated protein synthesis and sustain tumor growth. The transcription of ribosomal DNA (rDNA) into pre-45S rRNA, a rate-limiting step in ribosomal biogenesis, has been reported to be enhanced to drive the progression of non—small cell lung cancer (NSCLC). However, the mechanism that upregulating rDNA transcription in NSCLC remains unclear. Here, we show that rDNA transcript levels were increased in NSCLC tumor tissues. Reduction of rDNA transcription by CX-5461, an RNA polymerase I inhibitor, significantly inhibited NSCLC cell proliferation. We found that the expression level of DDB1- and CUL4-associated factor 13 (DCAF13), a nucleolar protein, positively correlated with that of pre-45S rRNA. DCAF13 knockdown impairs rDNA transcription, ribosome biogenesis, and protein synthesis, indicating that DCAF13 participates in rDNA transcription. Mechanistically, DCAF13 interacts directly with TAF1A, a component of the RNA polymerase I preinitiation complex. This interaction is necessary for preinitiation complex assembly. In addition, DCAF13 is highly expressed in NSCLC, and its expression is negatively correlated with the overall survival in NSCLC patients. DCAF13 knockout inhibited NSCLC cell proliferation, colony formation, and migration, indicating that DCAF13 is a poor prognosis indicator of NSCLC. In summary, we found that DCAF13 promotes NSCLC cell proliferation by coordinating with TAF1A to regulate rDNA transcription and maintain high ribosome biogenesis.",lung cancer; oncogene; cancer biology; ribosome biogenesis; transcription regulation; DCAF13; rDNA; Research Article,https://doi.org/10.1016/j.jbc.2025.110656
https://pmc.ncbi.nlm.nih.gov/articles/PMC12526212/,Novel Isolongifolenone-Based Caprolactam Derivatives as Potential Anticancer Agents via the p53/mTOR/Autophagy Pathway,2025,"Isolongifolenone, a natural sesquiterpenoid widely used in food additives and perfume, demonstrates a range of biological activities. In this study, a series of isolongifolenone-based caprolactam derivatives (<bold>E1</bold>–<bold>E19</bold>) were designed, synthesized, and evaluated for their anticancer activities in vitro. Most of the synthesized compounds significantly inhibited the proliferation of cultured cancer cells. Compound <bold>E10</bold>, containing an <italic toggle=""yes"">m</italic>-trifluoromethyl group, demonstrated the strongest anti-proliferation activities against MCF-7 (IC<sub>50</sub> = 0.32 µM), HepG2 (IC<sub>50</sub> = 1.36 µM), and A549 (IC<sub>50</sub> = 1.39 µM) cells. Moreover, <bold>E10</bold> was shown to increase intracellular ROS, reduce mitochondrial function, and induce cancer cell apoptosis via the p53/mTOR/autophagy pathway. Together, these results indicate that compound <bold>E10</bold> induced autophagy-associated cell apoptosis in MCF-7 cancer cells. Additionally, the antitumor activity of <bold>E10</bold> was validated in a zebrafish MCF-7 xenograft model. The observation that <bold>E10</bold> exhibits potent antitumor activity in both a three-dimensional (3D) cell culture model and the zebrafish xenograft model supports the development of <bold>E10</bold> as a potential drug candidate for cancer therapy.",isolongifolenone; caprolactam derivatives; antitumor activities; autophagy; Article,https://doi.org/10.3390/molecules30194013
https://pmc.ncbi.nlm.nih.gov/articles/PMC12528364/,p53 and PD-1/PD-L1 expression contribute to disease progression and are correlated to immune infiltrates in urothelial carcinoma,2025,"The relevance and clinical significance of p53 and PD-1/PD-L1 in urothelial carcinoma (UC) are still unknown. This study was to explore the expression, clinical significance, and correlation of p53, PD-1/PD-L1, as well as their associations with immune cells, immune checkpoints and immunotherapy in UC. The expression of p53 and PD-1/PD-L1 were analyzed by the tumor immune estimation resource (TIMER), SangerBox, Gene Expression Profiling Interactive Analysis (GEPIA) databases and immunohistochemistry. The University of ALabama at Birmingham CANcer data analysis Portal (UALCAN) and Kaplan-Meier plotter databases were used to examine the clinical and prognostic value of p53 and PD-1/PD-L1 in bladder cancer (BLCA). Next, Gene Ontology (GO) and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway analyses were performed to analyze the potential mechanisms between p53, PD-1/PD-L1, and their co-expression genes and proteins identified through the GeneMANIA, STRING databases, and competitive endogenous RNA (ceRNA) network. The TIMER, GEPIA2, and An integrated repository portal for tumor-immune system interactions (TISIDB) databases were used to analyze the correlation of p53 and PD-1/PD-L1 expression with immune cell infiltration and immune cell gene markers in BLCA. Finally, the association between p53, PD-1/PD-L1 expression and immunotherapy checkpoint inhibitor (ICB), tumor mutation burden (TMB), tumour immune dysfunction and exclusion (TIDE) scores, and immunotherapy in TCGA-BLCA data was analyzed using the “Limma” package. Overall, p53 and PD-L1 expression were found to be significantly different between UC tissues and adjacent normal tissues, whereas no significant difference in PD-1 expression was observed. Pan-cancer survival analysis showed that p53, PD-1/PD-L1 were significantly associated with the prognosis of a variety of pan-cancers, including overall survival (OS) and relapse-free survival (RFS). However, further analysis also confirmed that only low PD-1 expression was associated with poorer OS and RFS in BLCA. In addition, p53 and PD-1/PD-L1 expression are closely related to adverse clinicopathological features. The correlation analysis between p53 and PD-1/PD-L1 showed a significant negative correlation between p53 and PD-1, while PD-1 was significantly positively correlated with PD-L1. Notably, p53 and PD-1/PD-L1 were found to be involved in the regulation of immune responses in GeneMANIA, STRING, ceRNA network, and functional enrichment analysis. Further analysis indicated that p53 and PD-1/PD-L1 were associated with specific immune cells and immune cell gene markers, which may partially affect UC prognosis due to the level of immune cell infiltration. Meanwhile, the correlation analysis of p53, PD-1/PD-L1 with ICB, TMB, TIDE scores and immunotherapy revealed that p53 had a better immunotherapeutic effect in PD-1 negative BLCA patients; Whereas, high PD-1/PD-L1 expression had a better immunotherapeutic effect regardless of CTLA4 and/or PD-1 positivity. As an immune gene or protein associated with PD-1/PD-L1, p53 is significantly negatively correlated with PD-1. High expression of p53 may inhibit PD-1 expression, further inhibiting the PD-1/PD-L1 axis to reduce immunosuppressive status. In addition, p53 may also block the formation of PD-1/PD-L1 resistance by inhibiting the polarization of TAMs and M2 macrophages. This work demonstrates the important role of p53 in PD-1/PD-L1 axis-based immunotherapy for UC patients, and p53 is expected to become a key target for breaking through the current status of immunotherapy.",P53; PD-1/PD-L1; Urothelial carcinoma; Bladder cancer; Immune infiltration; Urological cancer; Cancer microenvironment; Genetic databases; Predictive markers; Urogenital diseases; Article,https://doi.org/10.1038/s41598-025-19897-5
https://pmc.ncbi.nlm.nih.gov/articles/PMC12520475/,Correction to “Fundamentals and Applications of Dual‐Frequency Magnetic Particle Spectroscopy: Review for Biomedicine and Materials Characterization”,2025,,Correction; Correction,https://doi.org/10.1002/advs.202513790
https://pmc.ncbi.nlm.nih.gov/articles/PMC12495416/,"Valorization of citrus processing waste into high-performance bionanomaterials: green synthesis, biomedicine, and environmental remediation",2025,"The global citrus industry generates millions of tons of citrus processing waste (CPW), composed primarily of peel, pulp, and seeds. This agro-industrial byproduct represents both an environmental challenge and a valuable feedstock for sustainable nanotechnology. This review explores green synthesis approaches for transforming CPW, rich in bioactive compounds such as flavonoids, essential oils, and pectin, into high-performance bionanomaterials. Emphasis is placed on their biomedical applications, including antimicrobial formulations, wound healing agents, and nanocarriers for drug delivery, as well as their use in environmental remediation and catalysis. In contrast to earlier reviews, this work highlights recent progress in eco-friendly synthesis techniques (<italic toggle=""yes"">e.g.</italic>, microwave-assisted, biological, and hydrothermal methods) while addressing challenges related to scalability, reproducibility, and bioavailability. The review also frames CPW valorization within the broader context of circular economy models and the UN Sustainable Development Goals. By offering a critical synthesis of current knowledge and identification of key knowledge gaps, this work aims to support future research and industrial translation in green nanotechnology.

This review examines the role of citrus processing waste in green synthesis of bionanomaterials and their applications in biomedicine and environmental remediation.<graphic id=""ga"" position=""float"" orientation=""portrait"" http://www.w3.org/1999/xlink href=""d5ra04307g-ga.jpg""></graphic>",Chemistry,https://doi.org/10.1039/d5ra04307g
https://pmc.ncbi.nlm.nih.gov/articles/PMC12297067/,"The driving role of extracellular polymeric substances in the bioelectrical conversion of petroleum hydrocarbons by rhizosphere microbial fuel cells: bioelectricity production, substrate bioconversion, microbial function and their network correlation",2025,"Extracellular polymeric substances (EPS), are crucial components of biofilms that drive the bioelectrical conversion of petroleum hydrocarbons (PHCs), but their role has not been adequately addressed. This research explores the driving role of EPS in bioelectrical PHC conversion by rhizosphere microbial fuel cells (MFCs). We found that current density, output voltage, coulombic efficiency, power density, current stabilization time, metabolite volatile fatty acid (VFA) production and PHC biodegradation ratio initially increased and then decreased with rising initial EPS level (0-128 mg·g<sup>− 1</sup>), peaking at 64 ± 1 mA·m<sup>− 2</sup>, 8.04 ± 0.16 V, 60.9 ± 1.2%, 129 ± 3 mW·m<sup>− 2</sup>, 23 ± 1 days, 1.77 ± 0.04 g·kg<sup>− 1</sup> and 66.7 ± 1.5%, respectively. Fluorescence intensity of proteins having tyrosine-tryptophan demonstrated a continuous enhancement, consistent with increased biofilm thickness. Within an appropriate range of initial EPS levels (0–64 mg·g⁻¹), bioelectricity generation and PHC bioconversion enhanced as the EPS content rose in mature biofilms. However, excessive EPS addition could increase biofilm thickness to 0.48 mm, which in turn reduced biofilm activity and overall system performance. The abundances of electrochemically active and PHC-degrading bacteria presented an initial increase followed by a subsequent decrease as the initial EPS level rose, highlighting that EPS at the optimal level enriched and activated these functional bacteria. The positive correlations between the relative abundances of these bacteria and various metrics of bioelectricity generation and PHC bioconversion underscored the critical role of EPS in shaping microbial community structure and enhancing electron transfer efficiency through biofilm formation and stabilization. These findings not only provide a critical theoretical foundation and novel ideas to promote the conversion of PHC into renewable bioenergy but also highlight the potential scalability and environmental benefits of this technology in the field of clean remediation of PHC-polluted soils and recovery of bioenergy. Integrating EPS-driven MFCs with other renewable energy technologies will offer promising opportunities to develop hybrid systems that generate clean energy while mitigating environmental pollution. Furthermore, this approach also has the potential as biosensors for the real-time detection of PHCs, thus contributing to broadening its application in environmental monitoring.",Bioelectricity generation; Bioelectrical conversion; Microbial function; Network correlation; Extracellular polymeric substances; Research,https://doi.org/10.1186/s40643-025-00922-4
https://pmc.ncbi.nlm.nih.gov/articles/PMC12508835/,Integrative Spatial and Single-Nucleus Transcriptomics Elucidate Cell Lineage Dynamics in Human Tooth Morphogenesis,2025,,Human embryonic teeth; Spatial RNA sequencing; Single-nucleus RNA sequencing; Spatial-temporal expression pattern; Scientific Research Report,https://doi.org/10.1016/j.identj.2025.103920
https://pmc.ncbi.nlm.nih.gov/articles/PMC12535130/,Targeting PURPL RNA enabled rejuvenation of senescence cells via epigenetic reprogramming,2025,"Cellular senescence is a fundamental driver of ageing and age-related diseases, characterized by irreversible growth arrest and profound epigenetic alterations. While long non-coding RNAs (lncRNAs) have emerged as key regulators of senescence, their potential for senescent cell rejuvenation remains unexplored. Here, we identify the ageing-associated lncRNA PURPL as an epigenetic regulator that controls cellular rejuvenation through H3K9me3-mediated transcriptional silencing. CRISPRi-mediated PURPL depletion produces striking rejuvenation effects, resulting in restored youthful cell morphology, as well as suppression of senescence markers such as p21 and SA-β-gal. Conversely, PURPL overexpression accelerates cellular senescence, recapitulating the transcriptional and phenotypic hallmarks of ageing. Mechanistically, nuclear-localized PURPL regulates H3K9me3 deposition at 411 genomic loci including SERPINE1 (PAI-1) and EGR1, which are key senescence drivers. PURPL-mediated H3K9me3 loss at these loci derepresses their transcription, establishing a pro-senescence gene expression program. These findings reveal that PURPL is an epigenetic modulator of senescence and highlight its potential as a therapeutic target for age-related pathologies.",Cellular senescence; Long non-coding RNA; PURPL; Histone modification; H3K9me3; Research,https://doi.org/10.1186/s12967-025-07208-5
https://pmc.ncbi.nlm.nih.gov/articles/PMC12534925/,Dendrobine ameliorates mitophagy-mediated endothelial senescence in diabetic kidney disease through activating the SIRT1/FOXO3a pathway,2025,,Diabetic kidney disease; Dendrobine; SIRT1/FOXO3a pathway; Senescence; Research,https://doi.org/10.1186/s13020-025-01234-7
